assessmentId,internalTaxonId,scientificName,type,text,full,value,order
5098302,157571,Microrhagus pyrenaeus,RedListAssessors,"","Horák, J., Büche, B., Méndez, M. & Alexander, K.","Jakub Horák (Department of Ecology and Environment, Czech University of Life Sciences Prague)|Boris Büche (N/A)|Marcos Méndez (Universidad Rey Juan Carlos)|Keith Alexander (Ancient Tree Forum)","1001,913,923,186"
5098302,157571,Microrhagus pyrenaeus,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5098645,157573,Chlorophorus glabromaculatus,RedListAssessors,"Nieto, A., Dodelin, B., Campanaro, A. & Méndez, M.","Nieto, A., Dodelin, B., Campanaro, A. & Méndez, M.",,0
5098645,157573,Chlorophorus glabromaculatus,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5098836,157575,Osmoderma lassallei,RedListAssessors,"Nieto, A., Dodelin, B., Petrakis, P., & Büche, B.","Nieto, A., Dodelin, B., Petrakis, P., & Büche, B.",,0
5098836,157575,Osmoderma lassallei,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5102180,157591,Brachygonus meraculus,RedListAssessors,"Nieto, A., Petrakis, P., Schmidl, J. & Pettersson, R.","Nieto, A., Petrakis, P., Schmidl, J. & Pettersson, R.",,0
5102180,157591,Brachygonus meraculus,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5112566,157631,Ropalopus insubricus,RedListAssessors,"Horák, J., Tezcan, S., Mico, E., Schmidl, J. & Petrakis, P.","Horák, J., Tezcan, S., Mico, E., Schmidl, J. & Petrakis, P.",,0
5112566,157631,Ropalopus insubricus,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5114760,157641,Ceruchus chrysomelinus,RedListAssessors,"Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B. & Campanaro, A.","Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B. & Campanaro, A.",,0
5114760,157641,Ceruchus chrysomelinus,RedListEvaluators,"","Nieto, A. & Alexander, K.",Ana Nieto (IUCN)|Keith Alexander (Ancient Tree Forum),"212,186"
5115632,157645,Tritoma bipustulata,RedListAssessors,"Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B., Mico, E. & Pettersson, R.","Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B., Mico, E. & Pettersson, R.",,0
5115632,157645,Tritoma bipustulata,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5116249,157647,Dolocerus reichii,RedListAssessors,"","Putchkov, A., Schlaghamersky, J., Nardi, G., Tykarski, P., Munteanu, N. & Istrate, P.","Alexander Putchkov|Jiri Schlaghamersky (Masaryk University, Department of Botany and Zoology)|Gianluca Nardi (CFS, CNBF Centro Nazionale per lo Studio e conservazione della biodiversità forestale)|Piotr Tykarski (University of Warsaw, Department of Ecology)|Natalia Munteanu (Institute of Zoology, Academy of Science)|Petru Istrate (Nat.Collegue ,,Al. Papiu Ilarian,,)","929,975,957,885,899,999"
5116249,157647,Dolocerus reichii,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5119169,157659,Clytus lama,RedListAssessors,"Campanaro, A., Horák, J., Tezcan, S. & Mico, E.","Campanaro, A., Horák, J., Tezcan, S. & Mico, E.",,0
5119169,157659,Clytus lama,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5126247,157692,Ampedus hjorti,RedListAssessors,"Pettersson, R., Hyvärinen, E., Munteanu, N., Istrate, P., Schlaghamersky, J. & Schmidl, J. ","Pettersson, R., Hyvärinen, E., Munteanu, N., Istrate, P., Schlaghamersky, J. & Schmidl, J. ",,0
5126247,157692,Ampedus hjorti,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5126672,157695,Lioderina linearis,RedListAssessors,"Nardi, G., Tykarski, P., Munteanu, N., Schlaghamersky, J., Istrate, P. & Putchkov, A.","Nardi, G., Tykarski, P., Munteanu, N., Schlaghamersky, J., Istrate, P. & Putchkov, A.",,0
5126672,157695,Lioderina linearis,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5127501,157698,Ampedus coenobita,RedListAssessors,"Nardi, G., Tykarski, P., Munteanu, N., Schlaghamersky, J., Istrate, P. & Putchkov, A.","Nardi, G., Tykarski, P., Munteanu, N., Schlaghamersky, J., Istrate, P. & Putchkov, A.",,0
5127501,157698,Ampedus coenobita,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5130390,157714,Pseudotriphyllus suturalis,RedListAssessors,"Petersson, R., Dodelin, B., Schlaghamersky, J., Alexander, K.N.A. &  Nardi, G.","Petersson, R., Dodelin, B., Schlaghamersky, J., Alexander, K.N.A. &  Nardi, G.",,0
5130390,157714,Pseudotriphyllus suturalis,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5133820,157730,Grynocharis oblonga,RedListAssessors,"Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B. & Campanaro, A.","Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B. & Campanaro, A.",,0
5133820,157730,Grynocharis oblonga,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5148186,157795,Clytus tropicus,RedListAssessors,"Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B. & Campanaro, A.","Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B. & Campanaro, A.",,0
5148186,157795,Clytus tropicus,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5149054,157800,Ampedus cardinalis,RedListAssessors,"Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B., Mason, F. & Pettersson, R.","Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B., Mason, F. & Pettersson, R.",,0
5149054,157800,Ampedus cardinalis,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5149490,157802,Dacne notata,RedListAssessors,"Tykarski, P., Munteanu, N., Istrate, P.,  Tezcan, S. & Putchkov, A.","Tykarski, P., Munteanu, N., Istrate, P.,  Tezcan, S. & Putchkov, A.",,0
5149490,157802,Dacne notata,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5151090,157810,Ampedus melanurus,RedListAssessors,"Horák, J., Mason, F., Schlaghamersky, J., Schmidl, J. & Petrakis, P.","Horák, J., Mason, F., Schlaghamersky, J., Schmidl, J. & Petrakis, P.",,0
5151090,157810,Ampedus melanurus,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5158233,157847,Porthmidius gelineki,RedListAssessors,"Nardi, G., Tykarski, P., Munteanu, N., Istrate, P.,  Horák, J., Tezcan, S. & Putchkov, A.","Nardi, G., Tykarski, P., Munteanu, N., Istrate, P.,  Horák, J., Tezcan, S. & Putchkov, A.",,0
5158233,157847,Porthmidius gelineki,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5158380,157848,Ropalopus femoratus,RedListAssessors,"Nieto, A., Mannerkoski, I., Putchkov, A., Tykarski, P., Mason, F., Dodelin, B. & Tezcan, S. ","Nieto, A., Mannerkoski, I., Putchkov, A., Tykarski, P., Mason, F., Dodelin, B. & Tezcan, S. ",,0
5158380,157848,Ropalopus femoratus,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5165889,157886,Chlorophorus aegyptiacus,RedListAssessors,"","Putchkov, A., Schlaghamersky, J., Nardi, G., Tykarski, P., Munteanu, N. & Istrate, P.","Alexander Putchkov|Jiri Schlaghamersky (Masaryk University, Department of Botany and Zoology)|Gianluca Nardi (CFS, CNBF Centro Nazionale per lo Studio e conservazione della biodiversità forestale)|Piotr Tykarski (University of Warsaw, Department of Ecology)|Natalia Munteanu (Institute of Zoology, Academy of Science)|Petru Istrate (Nat.Collegue ,,Al. Papiu Ilarian,,)","929,975,957,885,899,999"
5165889,157886,Chlorophorus aegyptiacus,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5169119,157901,Osmoderma barnabita,RedListAssessors,"Alexander, K., Buche, B., Dodelin, B. & Schlaghamersky, J.","Alexander, K., Buche, B., Dodelin, B. & Schlaghamersky, J.",,0
5169119,157901,Osmoderma barnabita,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5171713,157914,Hylis cariniceps,RedListAssessors,"Pettersson, R., Hyvärinen, E., Munteanu, N., Istrate, P., Schlaghamersky, J. & Schmidl, J. ","Pettersson, R., Hyvärinen, E., Munteanu, N., Istrate, P., Schlaghamersky, J. & Schmidl, J. ",,0
5171713,157914,Hylis cariniceps,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5175297,157928,Callimus abdominalis,RedListAssessors,"Nieto, A., Dodelin, B., Campanaro, A. & Méndez, M.","Nieto, A., Dodelin, B., Campanaro, A. & Méndez, M.",,0
5175297,157928,Callimus abdominalis,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
5358607,160251,Pontia daplidice,RedListAssessors,"Tennent, J.W.","Tennent, J.W.",,0
5358607,160251,Pontia daplidice,RedListEvaluators,"Lewis, O. & Böhm, M.","Lewis, O. & Böhm, M.",Monika Böhm (SRLI)|Owen Lewis (SRLI),"262,118"
5358607,160251,Pontia daplidice,RedListContributors,"Senior, M.","Senior, M.",,0
5364211,160360,Hipparchia statilinus,RedListAssessors,"Tennent, W.J.","Tennent, W.J.",,0
5364211,160360,Hipparchia statilinus,RedListEvaluators,"","Lewis, O. & Böhm, M.",Owen Lewis (SRLI)|Monika Böhm (SRLI),"262,118"
5364211,160360,Hipparchia statilinus,RedListContributors,"Senior, M.","Senior, M.",,0
5372859,160590,Erebia cassioides,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
5372859,160590,Erebia cassioides,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
5938416,164918,Purpuricenus globulicollis,RedListAssessors,"Campanaro, A., Horák, J., Tezcan, S., Mico, E. & Dodelin, B.","Campanaro, A., Horák, J., Tezcan, S., Mico, E. & Dodelin, B.",,0
5938416,164918,Purpuricenus globulicollis,RedListEvaluators,"","Alexander, K. & Nieto, A.",Keith Alexander (Ancient Tree Forum)|Ana Nieto (IUCN),"186,212"
6022090,165463,Anax immaculifrons,RedListAssessors,"","Mitra, A.",Amit Mitra (Sherubtse College (Eastern Himalayas)),395
6022090,165463,Anax immaculifrons,RedListEvaluators,"","Kakkasery, F., Babu, R., Mondal, S., Brooks, E., Dow, R.A. & Clausnitzer, V.",Francy Kakkasery (Western Ghats Freshwater Species Assessment)|Rajappa Babu (Zoological Survey of India)|Sharmistha Mondal (IESWM)|Emma Brooks (Freshwater Biodiversity Unit)|Rory Dow (Naturalis (Eastern Himalayas))|Viola Clausnitzer (IUCN SSC Dragonfly Red List Authority),"2001,2171,2173,427,401,1099"
6690609,169949,Scyllarus arctus,RedListAssessors,"","Butler, M., MacDiarmid, A., Wahle, R., Cockcroft, A. & Chan, T.Y.",Mark  Butler|Alison MacDiarmid|Richard Wahle|Andrew  Cockcroft|Tin Yam  Chan,"3121,3117,3127,3119,3115"
6690609,169949,Scyllarus arctus,RedListEvaluators,"","Collen, B., Livingstone, S. & Richman, N.",Ben Collen (SRLI)|Suzanne Livingstone (GMSA)|Nadia Richman (Sampled Red List Index project),"190,2,178"
6690609,169949,Scyllarus arctus,RedListContributors,"","Batchelor, A., De Silva, R., Dyer, E., Kasthala, G., Lutz, M.L., McGuinness, S., Milligan, H.T., Soulsby, A.-M. & Whitton, F.","Alison Batchelor (SRLI)|Ranmali De Silva (IOZ)|Ellen Dyer (Zoological Society of London)|Gita  Kasthala|Maiko Lutz (IUCN Red List Unit)|Shane McGuinness|Harriet Milligan (IOZ)|Anne-Marie Soulsby (Institute of Zoology, Zoological Society of London)|Felix Whitton (Institute of Zoology, Zoological Society of London)","222,2057,1161,1792,2314,1794,2059,1131,1127"
6698918,169983,Scyllarides latus,RedListAssessors,"","Butler, M., MacDiarmid, A. & Cockcroft, A.",Mark  Butler|Alison MacDiarmid|Andrew  Cockcroft,"3121,3117,3119"
6698918,169983,Scyllarides latus,RedListEvaluators,"","Collen, B., Livingstone, S. & Richman, N.",Ben Collen (SRLI)|Suzanne Livingstone (GMSA)|Nadia Richman (Sampled Red List Index project),"190,2,178"
6698918,169983,Scyllarides latus,RedListContributors,"","Batchelor, A., De Silva, R., Dyer, E., Kasthala, G., Lutz, M.L., McGuinness, S., Milligan, H.T., Soulsby, A.-M. & Whitton, F.","Alison Batchelor (SRLI)|Ranmali De Silva (IOZ)|Ellen Dyer (Zoological Society of London)|Gita  Kasthala|Maiko Lutz (IUCN Red List Unit)|Shane McGuinness|Harriet Milligan (IOZ)|Anne-Marie Soulsby (Institute of Zoology, Zoological Society of London)|Felix Whitton (Institute of Zoology, Zoological Society of London)","222,2057,1161,1792,2314,1794,2059,1131,1127"
6722688,170056,Scyllarus pygmaeus,RedListAssessors,"","Wahle, R., MacDiarmid, A., Cockcroft, A., Chan, T.Y. & Butler, M.",Richard Wahle|Alison MacDiarmid|Andrew  Cockcroft|Tin Yam  Chan|Mark  Butler,"3127,3117,3119,3115,3121"
6722688,170056,Scyllarus pygmaeus,RedListEvaluators,"","Collen, B., Livingstone, S. & Richman, N.",Ben Collen (SRLI)|Suzanne Livingstone (GMSA)|Nadia Richman (Sampled Red List Index project),"190,2,178"
6722688,170056,Scyllarus pygmaeus,RedListContributors,"","Batchelor, A., De Silva, R., Dyer, E., Kasthala, G., Lutz, M.L., McGuinness, S., Milligan, H.T., Soulsby, A.-M. & Whitton, F.","Alison Batchelor (SRLI)|Ranmali De Silva (IOZ)|Ellen Dyer (Zoological Society of London)|Gita  Kasthala|Maiko Lutz (IUCN Red List Unit)|Shane McGuinness|Harriet Milligan (IOZ)|Anne-Marie Soulsby (Institute of Zoology, Zoological Society of London)|Felix Whitton (Institute of Zoology, Zoological Society of London)","222,2057,1161,1792,2314,1794,2059,1131,1127"
6809917,171925,Archon apollinus,RedListAssessors,"Gimenez Dixon, M.","Gimenez Dixon, M.",,0
6974162,173209,Hipparchia fagi,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6974162,173209,Hipparchia fagi,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6974668,173211,Lysandra coridon,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6974668,173211,Lysandra coridon,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6977611,173233,Hipparchia volgensis,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6977611,173233,Hipparchia volgensis,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6977748,173234,Erebia rhodopensis,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6977748,173234,Erebia rhodopensis,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6979486,173246,Erebia oeme,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6979486,173246,Erebia oeme,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6983131,173271,Polyommatus orphicus,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6983131,173271,Polyommatus orphicus,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6983441,173273,Polyommatus eleniae,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6983441,173273,Polyommatus eleniae,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6984697,173281,Coenonympha orientalis,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6984697,173281,Coenonympha orientalis,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6985207,173284,Erebia epiphron,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6985207,173284,Erebia epiphron,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6986657,173295,Polyommatus nephohiptamenos,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6986657,173295,Polyommatus nephohiptamenos,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6986821,173296,Coenonympha rhodopensis,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6986821,173296,Coenonympha rhodopensis,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6987579,173302,Pseudochazara orestes,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6987579,173302,Pseudochazara orestes,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6988820,173311,Polyommatus aroaniensis,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6988820,173311,Polyommatus aroaniensis,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6989024,173313,Pieris balcana,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6989024,173313,Pieris balcana,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
6989170,173314,Erebia melas,RedListAssessors,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J.",,0
6989170,173314,Erebia melas,RedListEvaluators,"Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)","Lewis, O. (Butterfly RLA) & Cuttelod, A. (IUCN Red List Unit)",,0
8153516,18366,Proserpinus proserpina,RedListAssessors,World Conservation Monitoring Centre,World Conservation Monitoring Centre,,""
8352663,185026,Polycheles typhlops,RedListAssessors,"","Chan, T.Y.",Tin Yam  Chan,3115
8352663,185026,Polycheles typhlops,RedListEvaluators,"","Collen, B., Livingstone, S. & Richman, N.",Ben Collen (SRLI)|Suzanne Livingstone (GMSA)|Nadia Richman (Sampled Red List Index project),"190,2,178"
8352663,185026,Polycheles typhlops,RedListContributors,"","Batchelor, A., De Silva, R., Dyer, E., Kasthala, G., Lutz, M.L., McGuinness, S., Milligan, H.T., Soulsby, A.-M. & Whitton, F.","Alison Batchelor (SRLI)|Ranmali De Silva (IOZ)|Ellen Dyer (Zoological Society of London)|Gita  Kasthala|Maiko Lutz (IUCN Red List Unit)|Shane McGuinness|Harriet Milligan (IOZ)|Anne-Marie Soulsby (Institute of Zoology, Zoological Society of London)|Felix Whitton (Institute of Zoology, Zoological Society of London)","222,2057,1161,1792,2314,1794,2059,1131,1127"
8454057,185659,Platycnemis pennipes ssp. nitidula,RedListAssessors,Jović. M.,Jović. M.,,0
8454057,185659,Platycnemis pennipes ssp. nitidula,RedListEvaluators,"Schneider, W., Boudot, J.-P. (Freshwater Biodiversity Assessment Workshop, Oct. 2007) & Pollock, C.M. (Red List Unit)","Schneider, W., Boudot, J.-P. (Freshwater Biodiversity Assessment Workshop, Oct. 2007) & Pollock, C.M. (Red List Unit)",,0
9009447,19743,Rosalia alpina,RedListAssessors,World Conservation Monitoring Centre,World Conservation Monitoring Centre,,""
9237349,20938,Strongylognathus silvestrii,RedListAssessors,Social Insects Specialist Group,Social Insects Specialist Group,,""
9338388,2191,Astacus astacus,RedListAssessors,"Edsman, L., Füreder, L., Gherardi, F. & Souty-Grosset, C.","Edsman, L., Füreder, L., Gherardi, F. & Souty-Grosset, C.","Francesca Gherardi (Università di Firenze)|Lennart Edsman (Board of Fisheries, Sweden)|Leopold  Füreder (University of Innsbruck)|Catherine Souty-Grosset","2872,2874,2832,2980"
9338388,2191,Astacus astacus,RedListEvaluators,"Collen, B. & Richman, N.","Collen, B. & Richman, N.",Nadia Richman (Sampled Red List Index project)|Ben Collen (SRLI),"190,178"
