assessmentId,internalTaxonId,scientificName,code,name,note
130395805,121971427,Brassica cretica subsp. cretica,3.4.2,Genome resource bank,""
130395815,121971626,Brassica cretica subsp. laconica,3.4.2,Genome resource bank,""
137359250,137359243,Brassica drepanensis,3.4.2,Genome resource bank,""
146280948,146280943,Thymallus aeliani,2.3,Habitat & natural process restoration,""
146280948,146280943,Thymallus aeliani,2.2,Invasive/problematic species control,""
146280948,146280943,Thymallus aeliani,2.1,Site/area management,""
146280948,146280943,Thymallus aeliani,1.2,Resource & habitat protection,""
146280948,146280943,Thymallus aeliani,4.3,Awareness & communications,""
146280948,146280943,Thymallus aeliani,4.1,Formal education,""
146280948,146280943,Thymallus aeliani,1.1,Site/area protection,""
146280948,146280943,Thymallus aeliani,3.4.1,Captive breeding/artificial propagation,""
146280948,146280943,Thymallus aeliani,3.3.1,Reintroduction,""
146280948,146280943,Thymallus aeliani,3.2,Species recovery,""
148873706,148873651,Ameles spallanzania ssp. obscura,4.3,Awareness & communications,""
162150267,162150030,Linaria vettonica,1.2,Resource & habitat protection,""
162150267,162150030,Linaria vettonica,1.1,Site/area protection,""
162150267,162150030,Linaria vettonica,3.4.2,Genome resource bank,""
174782523,61198,Caspiomyzon hellenicus,1.1,Site/area protection,None
174782523,61198,Caspiomyzon hellenicus,2.3,Habitat & natural process restoration,None
175190113,70380974,Ramalina portosantana,4.3,Awareness & communications,""
175190113,70380974,Ramalina portosantana,5.2,Policies and regulations,""
175190113,70380974,Ramalina portosantana,2.1,Site/area management,""
175190113,70380974,Ramalina portosantana,2.3,Habitat & natural process restoration,""
175765678,15038553,Acrostira euphorbiae,1.1,Site/area protection,""
175765678,15038553,Acrostira euphorbiae,4.1,Formal education,""
175765678,15038553,Acrostira euphorbiae,5.1.1,International level,""
175765678,15038553,Acrostira euphorbiae,5.2,Policies and regulations,""
175765678,15038553,Acrostira euphorbiae,2.1,Site/area management,""
175772592,171005,Agathylla narentana,1.1,Site/area protection,""
175784168,86862982,Allecula suberina,1.1,Site/area protection,""
175784168,86862982,Allecula suberina,2.1,Site/area management,""
175826152,162249,Campanula bohemica subsp. gelida,2.1,Site/area management,""
58060666,57808219,Gibbaranea occidentalis,2.1,Site/area management,""
58060666,57808219,Gibbaranea occidentalis,2.2,Invasive/problematic species control,""
58060666,57808219,Gibbaranea occidentalis,4.1,Formal education,""
58060666,57808219,Gibbaranea occidentalis,4.3,Awareness & communications,""
58060666,57808219,Gibbaranea occidentalis,5.4.3,Sub-national level,""
58060666,57808219,Gibbaranea occidentalis,2.3,Habitat & natural process restoration,""
58060952,58048304,Typhochrestus acoreensis,2.3,Habitat & natural process restoration,""
58060952,58048304,Typhochrestus acoreensis,2.2,Invasive/problematic species control,""
58060952,58048304,Typhochrestus acoreensis,2.1,Site/area management,""
58060952,58048304,Typhochrestus acoreensis,4.1,Formal education,""
58060952,58048304,Typhochrestus acoreensis,1.1,Site/area protection,""
58060952,58048304,Typhochrestus acoreensis,4.3,Awareness & communications,""
58060952,58048304,Typhochrestus acoreensis,5.1.3,Sub-national level,""
58061032,58048677,Pardosa acorensis,2.3,Habitat & natural process restoration,""
58061032,58048677,Pardosa acorensis,2.1,Site/area management,""
58061032,58048677,Pardosa acorensis,5.4.3,Sub-national level,""
58061032,58048677,Pardosa acorensis,4.3,Awareness & communications,""
58061032,58048677,Pardosa acorensis,4.1,Formal education,""
58061032,58048677,Pardosa acorensis,1.1,Site/area protection,""
58061302,58052925,Lasaeola oceanica,2.1,Site/area management,""
58061302,58052925,Lasaeola oceanica,5.4.3,Sub-national level,""
58061302,58052925,Lasaeola oceanica,1.1,Site/area protection,""
58063265,58063163,Canariphantes junipericola,2.3,Habitat & natural process restoration,""
58063265,58063163,Canariphantes junipericola,2.2,Invasive/problematic species control,""
58063265,58063163,Canariphantes junipericola,2.1,Site/area management,""
58063265,58063163,Canariphantes junipericola,4.3,Awareness & communications,""
58063265,58063163,Canariphantes junipericola,4.1,Formal education,""
58063265,58063163,Canariphantes junipericola,1.1,Site/area protection,""
58063265,58063163,Canariphantes junipericola,5.1.3,Sub-national level,""
58064510,58064398,Savigniorrhipis topographicus,2.3,Habitat & natural process restoration,""
58064510,58064398,Savigniorrhipis topographicus,2.2,Invasive/problematic species control,""
58064510,58064398,Savigniorrhipis topographicus,2.1,Site/area management,""
58064510,58064398,Savigniorrhipis topographicus,4.3,Awareness & communications,""
58064510,58064398,Savigniorrhipis topographicus,4.1,Formal education,""
58064510,58064398,Savigniorrhipis topographicus,1.1,Site/area protection,""
58064510,58064398,Savigniorrhipis topographicus,5.1.3,Sub-national level,""
58077467,58077015,Acorigone zebraneus,1.1,Site/area protection,""
58077467,58077015,Acorigone zebraneus,4.1,Formal education,""
58077467,58077015,Acorigone zebraneus,4.3,Awareness & communications,""
58077467,58077015,Acorigone zebraneus,2.1,Site/area management,""
58077467,58077015,Acorigone zebraneus,2.2,Invasive/problematic species control,""
58077467,58077015,Acorigone zebraneus,2.3,Habitat & natural process restoration,""
58077467,58077015,Acorigone zebraneus,5.1.3,Sub-national level,""
58080730,58080119,Porrhomma borgesi,2.3,Habitat & natural process restoration,""
58080730,58080119,Porrhomma borgesi,2.2,Invasive/problematic species control,""
58080730,58080119,Porrhomma borgesi,2.1,Site/area management,""
58080730,58080119,Porrhomma borgesi,5.4.3,Sub-national level,""
58080730,58080119,Porrhomma borgesi,4.1,Formal education,""
58080730,58080119,Porrhomma borgesi,1.1,Site/area protection,""
89697685,977,Alytes muletensis,2.2,Invasive/problematic species control,""
89697685,977,Alytes muletensis,3.3.1,Reintroduction,""
89697685,977,Alytes muletensis,3.4.1,Captive breeding/artificial propagation,""
89697685,977,Alytes muletensis,5.2,Policies and regulations,""
98562540,98562533,Linderiella baetica,5.1.3,Sub-national level,""
98562540,98562533,Linderiella baetica,5.1.2,National level,""
98562540,98562533,Linderiella baetica,4.3,Awareness & communications,""
98562540,98562533,Linderiella baetica,1.1,Site/area protection,""
98562540,98562533,Linderiella baetica,3.4.1,Captive breeding/artificial propagation,""
117060582,117060520,Triops emeritensis,2.3,Habitat & natural process restoration,""
117060582,117060520,Triops emeritensis,1.2,Resource & habitat protection,""
117060582,117060520,Triops emeritensis,1.1,Site/area protection,""
117060610,117060599,Triops gadensis,2.3,Habitat & natural process restoration,""
117060610,117060599,Triops gadensis,1.2,Resource & habitat protection,""
117060610,117060599,Triops gadensis,1.1,Site/area protection,""
117060641,117060633,Triops vicentinus,2.3,Habitat & natural process restoration,""
117060641,117060633,Triops vicentinus,1.2,Resource & habitat protection,""
117060641,117060633,Triops vicentinus,1.1,Site/area protection,""
119441623,119420152,Carabodes azoricus,2.2,Invasive/problematic species control,""
119441623,119420152,Carabodes azoricus,2.1,Site/area management,""
119441623,119420152,Carabodes azoricus,5.1.3,Sub-national level,""
119441648,119433819,Euphthiracarus excultus,2.2,Invasive/problematic species control,""
119441648,119433819,Euphthiracarus excultus,2.1,Site/area management,""
119441663,119434786,Hermannia evidens,2.2,Invasive/problematic species control,""
119441663,119434786,Hermannia evidens,2.1,Site/area management,""
119441663,119434786,Hermannia evidens,5.1.3,Sub-national level,""
119441668,119441092,Hermannia woasi,2.2,Invasive/problematic species control,""
119441668,119441092,Hermannia woasi,2.1,Site/area management,""
119441668,119441092,Hermannia woasi,5.1.3,Sub-national level,""
119441683,119441267,Peloptulus borgesi,2.3,Habitat & natural process restoration,""
119441683,119441267,Peloptulus borgesi,2.2,Invasive/problematic species control,""
119441683,119441267,Peloptulus borgesi,2.1,Site/area management,""
124930586,119450611,Pseudoblothrus oromii,2.1,Site/area management,""
124930586,119450611,Pseudoblothrus oromii,5.1.3,Sub-national level,""
124930586,119450611,Pseudoblothrus oromii,4.1,Formal education,""
124930586,119450611,Pseudoblothrus oromii,1.1,Site/area protection,""
124930606,119454484,Orthonychiurus azoricus,2.1,Site/area management,""
124930611,124912427,Polydesmus ribeiraensis,2.2,Invasive/problematic species control,""
124930611,124912427,Polydesmus ribeiraensis,2.1,Site/area management,""
124930611,124912427,Polydesmus ribeiraensis,4.3,Awareness & communications,""
124930666,124914136,Dolichopus simillimus,2.1,Site/area management,""
124930696,124914582,Kowarzia storai,2.1,Site/area management,""
124930711,124914828,Limnellia helmuti,2.1,Site/area management,""
124930711,124914828,Limnellia helmuti,2.2,Invasive/problematic species control,""
124930741,124915168,Exechia atlantis,2.1,Site/area management,""
124930761,124915769,Rymosia azorensis,2.2,Invasive/problematic species control,""
124930761,124915769,Rymosia azorensis,2.1,Site/area management,""
124930776,124919188,Megaselia miguelensis,2.1,Site/area management,""
124930776,124919188,Megaselia miguelensis,5.1.3,Sub-national level,""
124930776,124919188,Megaselia miguelensis,4.1,Formal education,""
124930776,124919188,Megaselia miguelensis,1.1,Site/area protection,""
124930781,124920194,Bradysia truncorum,2.1,Site/area management,""
124930841,124926958,Dinotrema azoricum,2.2,Invasive/problematic species control,""
124930841,124926958,Dinotrema azoricum,2.1,Site/area management,""
124930851,124927773,Aprostocetus azoricus,2.2,Invasive/problematic species control,""
124930851,124927773,Aprostocetus azoricus,2.1,Site/area management,""
124930851,124927773,Aprostocetus azoricus,2.3,Habitat & natural process restoration,""
124930856,124928040,Atrometoides nigerrimus,2.2,Invasive/problematic species control,""
124930856,124928040,Atrometoides nigerrimus,2.1,Site/area management,""
124930856,124928040,Atrometoides nigerrimus,2.3,Habitat & natural process restoration,""
124930866,124928239,Meloboris insularis,2.2,Invasive/problematic species control,""
124930866,124928239,Meloboris insularis,2.1,Site/area management,""
124930866,124928239,Meloboris insularis,2.3,Habitat & natural process restoration,""
124930906,124929713,Chirothrips azoricus,2.3,Habitat & natural process restoration,""
124930906,124929713,Chirothrips azoricus,2.2,Invasive/problematic species control,""
124930906,124929713,Chirothrips azoricus,2.1,Site/area management,""
124930911,124929897,Macarorchestia martini,2.1,Site/area management,""
124930911,124929897,Macarorchestia martini,1.1,Site/area protection,""
124930911,124929897,Macarorchestia martini,4.3,Awareness & communications,""
124930911,124929897,Macarorchestia martini,5.1.3,Sub-national level,""
138710298,60307,Boyeria cretensis,2.3,Habitat & natural process restoration,
138710298,60307,Boyeria cretensis,2.1,Site/area management,
138710298,60307,Boyeria cretensis,5.4.3,Sub-national level,
138710298,60307,Boyeria cretensis,5.4.2,National level,
138710298,60307,Boyeria cretensis,5.1.3,Sub-national level,
138710298,60307,Boyeria cretensis,5.1.2,National level,
138710298,60307,Boyeria cretensis,5.1.1,International level,
138710298,60307,Boyeria cretensis,4.3,Awareness & communications,
138710298,60307,Boyeria cretensis,1.1,Site/area protection,
138884087,165504,Coenagrion intermedium,2.3,Habitat & natural process restoration,
138884087,165504,Coenagrion intermedium,2.1,Site/area management,
138884087,165504,Coenagrion intermedium,5.4.3,Sub-national level,
138884087,165504,Coenagrion intermedium,5.4.2,National level,
138884087,165504,Coenagrion intermedium,5.4.1,International level,
138884087,165504,Coenagrion intermedium,5.1.3,Sub-national level,
138884087,165504,Coenagrion intermedium,5.1.2,National level,
138884087,165504,Coenagrion intermedium,5.1.1,International level,
138884087,165504,Coenagrion intermedium,4.3,Awareness & communications,
138884087,165504,Coenagrion intermedium,1.1,Site/area protection,
140514673,59706,Cordulegaster helladica,2.1,Site/area management,
140514673,59706,Cordulegaster helladica,5.4.3,Sub-national level,
140514673,59706,Cordulegaster helladica,5.4.2,National level,
140514673,59706,Cordulegaster helladica,5.4.1,International level,
140514673,59706,Cordulegaster helladica,5.1.3,Sub-national level,
140514673,59706,Cordulegaster helladica,5.1.2,National level,
140514673,59706,Cordulegaster helladica,5.1.1,International level,
140514673,59706,Cordulegaster helladica,4.3,Awareness & communications,
140514673,59706,Cordulegaster helladica,1.1,Site/area protection,
140521144,59708,Cordulegaster trinacriae,2.1,Site/area management,
140521144,59708,Cordulegaster trinacriae,5.4.2,National level,
140521144,59708,Cordulegaster trinacriae,5.4.1,International level,
140521144,59708,Cordulegaster trinacriae,5.1.2,National level,
140521144,59708,Cordulegaster trinacriae,5.1.1,International level,
140521144,59708,Cordulegaster trinacriae,4.3,Awareness & communications,
140521144,59708,Cordulegaster trinacriae,1.1,Site/area protection,
175499477,161930,Cheirolophus massonianus,1.2,Resource & habitat protection,""
175499477,161930,Cheirolophus massonianus,2.2,Invasive/problematic species control,""
175499477,161930,Cheirolophus massonianus,2.3,Habitat & natural process restoration,""
176118553,3736,Canariella leprosa,1.1,Site/area protection,
176118553,3736,Canariella leprosa,2.1,Site/area management,
176118553,3736,Canariella leprosa,2.3,Habitat & natural process restoration,
176119627,3737,Canariella pthonera,1.1,Site/area protection,
176158822,156887,Liburnica harpya,5.4.2,National level,
176158822,156887,Liburnica harpya,2.1,Site/area management,
176158822,156887,Liburnica harpya,2.3,Habitat & natural process restoration,
176626029,156381,Lozekia deubeli,1.1,Site/area protection,
176645545,156315,Monachoides kosovoensis,1.1,Site/area protection,
176646614,156951,Monilearia arguineguinensis,1.1,Site/area protection,
176648730,86883967,Mycetochara flavipennis,1.1,Site/area protection,""
176648730,86883967,Mycetochara flavipennis,4.3,Awareness & communications,""
176648730,86883967,Mycetochara flavipennis,1.2,Resource & habitat protection,""
176649038,87329429,Mycetochara melandryina,1.1,Site/area protection,""
176649038,87329429,Mycetochara melandryina,4.2,Training,""
176649038,87329429,Mycetochara melandryina,4.3,Awareness & communications,""
176649038,87329429,Mycetochara melandryina,5.1.2,National level,""
176649038,87329429,Mycetochara melandryina,1.2,Resource & habitat protection,""
176653979,86859989,Nacerdes hesperica,1.1,Site/area protection,""
176653979,86859989,Nacerdes hesperica,1.2,Resource & habitat protection,""
176653979,86859989,Nacerdes hesperica,2.1,Site/area management,""
176656894,14336,Napaeus nanodes,1.1,Site/area protection,
176656894,14336,Napaeus nanodes,2.1,Site/area management,
176656894,14336,Napaeus nanodes,2.3,Habitat & natural process restoration,
176657295,156425,Napaeus osoriensis,1.1,Site/area protection,
176657295,156425,Napaeus osoriensis,1.2,Resource & habitat protection,
176657295,156425,Napaeus osoriensis,2.3,Habitat & natural process restoration,
176825250,17046338,Orchamus kaltenbachi,2.1,Site/area management,""
176826718,156664,Orcula dobrogica,1.1,Site/area protection,
176833193,15768,Oxychilus agostinhoi,1.1,Site/area protection,""
176833193,15768,Oxychilus agostinhoi,1.2,Resource & habitat protection,""
176956206,10835,Insulivitrina machadoi,1.1,Site/area protection,
176956206,10835,Insulivitrina machadoi,2.3,Habitat & natural process restoration,
177074741,69673708,Pyrgomorphula serbica,2.1,Site/area management,""
177074741,69673708,Pyrgomorphula serbica,2.3,Habitat & natural process restoration,""
177141824,171757,Ruthenica gallinae,1.1,Site/area protection,""
177159931,86860087,Sparedrus lencinae,1.1,Site/area protection,""
177159931,86860087,Sparedrus lencinae,1.2,Resource & habitat protection,""
177164841,157852,Stenagostus sardiniensis,2.1,Site/area management,""
177230613,156460,Tacheocampylaea cyrniaca,1.1,Site/area protection,
177253381,157580,Triplax emgei,2.1,Site/area management,
177439050,155724,Deganta azarum,4.3,Awareness & communications,
179075959,163348562,Carex lainzii,1.1,Site/area protection,""
179075959,163348562,Carex lainzii,1.2,Resource & habitat protection,""
183190863,79727759,Gesnouinia arborea,3.4.2,Genome resource bank,""
183190863,79727759,Gesnouinia arborea,1.2,Resource & habitat protection,""
183190863,79727759,Gesnouinia arborea,2.1,Site/area management,""
188013205,63226,Cordulegaster helladica ssp. buchholzi,1.1,Site/area protection,
188013205,63226,Cordulegaster helladica ssp. buchholzi,4.3,Awareness & communications,
188013205,63226,Cordulegaster helladica ssp. buchholzi,5.1.1,International level,
188013205,63226,Cordulegaster helladica ssp. buchholzi,5.1.2,National level,
188013205,63226,Cordulegaster helladica ssp. buchholzi,5.1.3,Sub-national level,
188013205,63226,Cordulegaster helladica ssp. buchholzi,5.4.1,International level,
188013205,63226,Cordulegaster helladica ssp. buchholzi,5.4.2,National level,
188013205,63226,Cordulegaster helladica ssp. buchholzi,5.4.3,Sub-national level,
188013205,63226,Cordulegaster helladica ssp. buchholzi,2.1,Site/area management,
188016479,165533,Cordulegaster helladica ssp. helladica,1.1,Site/area protection,
188016479,165533,Cordulegaster helladica ssp. helladica,4.3,Awareness & communications,
188016479,165533,Cordulegaster helladica ssp. helladica,5.1.1,International level,
188016479,165533,Cordulegaster helladica ssp. helladica,5.1.2,National level,
188016479,165533,Cordulegaster helladica ssp. helladica,5.1.3,Sub-national level,
188016479,165533,Cordulegaster helladica ssp. helladica,5.4.1,International level,
188016479,165533,Cordulegaster helladica ssp. helladica,5.4.2,National level,
188016479,165533,Cordulegaster helladica ssp. helladica,5.4.3,Sub-national level,
188016479,165533,Cordulegaster helladica ssp. helladica,2.1,Site/area management,
188016479,165533,Cordulegaster helladica ssp. helladica,2.3,Habitat & natural process restoration,
188019481,63227,Cordulegaster helladica ssp. kastalia,1.1,Site/area protection,
188019481,63227,Cordulegaster helladica ssp. kastalia,4.3,Awareness & communications,
188019481,63227,Cordulegaster helladica ssp. kastalia,5.1.1,International level,
188019481,63227,Cordulegaster helladica ssp. kastalia,5.1.2,National level,
188019481,63227,Cordulegaster helladica ssp. kastalia,5.4.1,International level,
188019481,63227,Cordulegaster helladica ssp. kastalia,5.4.2,National level,
188019481,63227,Cordulegaster helladica ssp. kastalia,5.4.3,Sub-national level,
188019481,63227,Cordulegaster helladica ssp. kastalia,2.1,Site/area management,
21425810,195359872,Campsicnemus atlanticus,2.2,Invasive/problematic species control,""
21425810,195359872,Campsicnemus atlanticus,2.1,Site/area management,""
58060676,57814515,Emblyna acoreensis,5.4.3,Sub-national level,""
58060676,57814515,Emblyna acoreensis,1.2,Resource & habitat protection,""
58060676,57814515,Emblyna acoreensis,4.3,Awareness & communications,""
58060676,57814515,Emblyna acoreensis,4.1,Formal education,""
58060832,57979728,Agyneta rugosa,2.3,Habitat & natural process restoration,""
58060832,57979728,Agyneta rugosa,2.2,Invasive/problematic species control,""
58060832,57979728,Agyneta rugosa,2.1,Site/area management,""
58060832,57979728,Agyneta rugosa,5.4.3,Sub-national level,""
58060832,57979728,Agyneta rugosa,4.3,Awareness & communications,""
58060832,57979728,Agyneta rugosa,4.1,Formal education,""
58060832,57979728,Agyneta rugosa,1.1,Site/area protection,""
58060882,58020645,Canariphantes acoreensis,2.3,Habitat & natural process restoration,""
58060882,58020645,Canariphantes acoreensis,2.2,Invasive/problematic species control,""
58060882,58020645,Canariphantes acoreensis,2.1,Site/area management,""
58060882,58020645,Canariphantes acoreensis,5.4.3,Sub-national level,""
58060882,58020645,Canariphantes acoreensis,4.3,Awareness & communications,""
58060882,58020645,Canariphantes acoreensis,4.1,Formal education,""
58060882,58020645,Canariphantes acoreensis,1.1,Site/area protection,""
58060907,58020787,Minicia floresensis,2.1,Site/area management,""
58060907,58020787,Minicia floresensis,1.1,Site/area protection,""
58060907,58020787,Minicia floresensis,4.1,Formal education,""
58060907,58020787,Minicia floresensis,4.3,Awareness & communications,""
58060907,58020787,Minicia floresensis,5.4.3,Sub-national level,""
58060907,58020787,Minicia floresensis,2.2,Invasive/problematic species control,""
58060907,58020787,Minicia floresensis,2.3,Habitat & natural process restoration,""
58060927,58021404,Savigniorrhipis acoreensis,2.3,Habitat & natural process restoration,""
58060927,58021404,Savigniorrhipis acoreensis,2.2,Invasive/problematic species control,""
58060927,58021404,Savigniorrhipis acoreensis,2.1,Site/area management,""
58060927,58021404,Savigniorrhipis acoreensis,1.1,Site/area protection,""
58060927,58021404,Savigniorrhipis acoreensis,4.1,Formal education,""
58060927,58021404,Savigniorrhipis acoreensis,4.3,Awareness & communications,""
58060927,58021404,Savigniorrhipis acoreensis,5.4.3,Sub-national level,""
58061217,58051475,Pisaura acoreensis,2.3,Habitat & natural process restoration,""
58061217,58051475,Pisaura acoreensis,2.2,Invasive/problematic species control,""
58061217,58051475,Pisaura acoreensis,2.1,Site/area management,""
58061217,58051475,Pisaura acoreensis,5.4.3,Sub-national level,""
58061217,58051475,Pisaura acoreensis,4.3,Awareness & communications,""
58061217,58051475,Pisaura acoreensis,4.1,Formal education,""
58061217,58051475,Pisaura acoreensis,1.1,Site/area protection,""
58061282,58052793,Sancus acoreensis,2.3,Habitat & natural process restoration,""
58061282,58052793,Sancus acoreensis,2.2,Invasive/problematic species control,""
58061282,58052793,Sancus acoreensis,2.1,Site/area management,""
58061282,58052793,Sancus acoreensis,5.4.3,Sub-national level,""
58061282,58052793,Sancus acoreensis,4.3,Awareness & communications,""
58061282,58052793,Sancus acoreensis,4.1,Formal education,""
58061282,58052793,Sancus acoreensis,1.1,Site/area protection,""
58061307,58053021,Rugathodes acoreensis,2.3,Habitat & natural process restoration,""
58061307,58053021,Rugathodes acoreensis,2.2,Invasive/problematic species control,""
58061307,58053021,Rugathodes acoreensis,2.1,Site/area management,""
58061307,58053021,Rugathodes acoreensis,5.4.3,Sub-national level,""
58061307,58053021,Rugathodes acoreensis,4.3,Awareness & communications,""
58061307,58053021,Rugathodes acoreensis,4.1,Formal education,""
58061307,58053021,Rugathodes acoreensis,1.1,Site/area protection,""
58061317,58053050,Rugathodes pico,2.1,Site/area management,""
58061317,58053050,Rugathodes pico,1.2,Resource & habitat protection,""
58061317,58053050,Rugathodes pico,5.1.3,Sub-national level,""
58061317,58053050,Rugathodes pico,4.1,Formal education,""
58061317,58053050,Rugathodes pico,3.3.1,Reintroduction,""
58063710,58063699,Canariphantes relictus,2.3,Habitat & natural process restoration,""
58063710,58063699,Canariphantes relictus,2.2,Invasive/problematic species control,""
58063710,58063699,Canariphantes relictus,2.1,Site/area management,""
58063710,58063699,Canariphantes relictus,4.3,Awareness & communications,""
58063710,58063699,Canariphantes relictus,4.1,Formal education,""
58063710,58063699,Canariphantes relictus,1.1,Site/area protection,""
58063710,58063699,Canariphantes relictus,5.1.3,Sub-national level,""
58077461,58076796,Acorigone acoreensis,2.3,Habitat & natural process restoration,""
58077461,58076796,Acorigone acoreensis,2.2,Invasive/problematic species control,""
58077461,58076796,Acorigone acoreensis,2.1,Site/area management,""
58077461,58076796,Acorigone acoreensis,5.4.3,Sub-national level,""
58077461,58076796,Acorigone acoreensis,4.3,Awareness & communications,""
58077461,58076796,Acorigone acoreensis,4.1,Formal education,""
58077461,58076796,Acorigone acoreensis,1.1,Site/area protection,""
58079889,58079814,Agyneta depigmentata,2.3,Habitat & natural process restoration,""
58079889,58079814,Agyneta depigmentata,2.2,Invasive/problematic species control,""
58079889,58079814,Agyneta depigmentata,2.1,Site/area management,""
58079889,58079814,Agyneta depigmentata,4.3,Awareness & communications,""
58079889,58079814,Agyneta depigmentata,4.1,Formal education,""
58079889,58079814,Agyneta depigmentata,1.1,Site/area protection,""
58079889,58079814,Agyneta depigmentata,5.1.3,Sub-national level,""
58081428,58080969,Turinyphia cavernicola,1.2,Resource & habitat protection,""
58081428,58080969,Turinyphia cavernicola,4.1,Formal education,""
58081428,58080969,Turinyphia cavernicola,3.2,Species recovery,""
58081428,58080969,Turinyphia cavernicola,3.3.1,Reintroduction,""
58082423,58082390,Cheiracanthium floresense,2.3,Habitat & natural process restoration,""
58082423,58082390,Cheiracanthium floresense,2.2,Invasive/problematic species control,""
58082423,58082390,Cheiracanthium floresense,2.1,Site/area management,""
58082423,58082390,Cheiracanthium floresense,5.4.3,Sub-national level,""
58082423,58082390,Cheiracanthium floresense,4.3,Awareness & communications,""
58082423,58082390,Cheiracanthium floresense,4.1,Formal education,""
58082423,58082390,Cheiracanthium floresense,1.1,Site/area protection,""
58082627,58082591,Cheiracanthium jorgeense,2.3,Habitat & natural process restoration,""
58082627,58082591,Cheiracanthium jorgeense,2.2,Invasive/problematic species control,""
58082627,58082591,Cheiracanthium jorgeense,2.1,Site/area management,""
58082627,58082591,Cheiracanthium jorgeense,5.4.3,Sub-national level,""
58082627,58082591,Cheiracanthium jorgeense,4.3,Awareness & communications,""
58082627,58082591,Cheiracanthium jorgeense,4.1,Formal education,""
58082627,58082591,Cheiracanthium jorgeense,1.1,Site/area protection,""
58082911,58082902,Neon acoreensis,2.3,Habitat & natural process restoration,""
58082911,58082902,Neon acoreensis,2.2,Invasive/problematic species control,""
58082911,58082902,Neon acoreensis,2.1,Site/area management,""
58082911,58082902,Neon acoreensis,5.4.3,Sub-national level,""
58082911,58082902,Neon acoreensis,4.3,Awareness & communications,""
58082911,58082902,Neon acoreensis,4.1,Formal education,""
58082911,58082902,Neon acoreensis,1.1,Site/area protection,""
119441603,119419780,Campachipteria weigmanni,2.2,Invasive/problematic species control,""
119441603,119419780,Campachipteria weigmanni,2.1,Site/area management,""
119441603,119419780,Campachipteria weigmanni,5.1.3,Sub-national level,""
119441608,119419812,Parachipetria floresiana,2.2,Invasive/problematic species control,""
119441608,119419812,Parachipetria floresiana,2.1,Site/area management,""
119441608,119419812,Parachipetria floresiana,5.1.3,Sub-national level,""
119441613,119419852,Parachipetria insularis,2.2,Invasive/problematic species control,""
119441613,119419852,Parachipetria insularis,2.1,Site/area management,""
119441613,119419852,Parachipetria insularis,5.1.3,Sub-national level,""
119441618,119420013,Heminothrus oromii,2.1,Site/area management,""
119441618,119420013,Heminothrus oromii,2.2,Invasive/problematic species control,""
119441618,119420013,Heminothrus oromii,2.3,Habitat & natural process restoration,""
119441618,119420013,Heminothrus oromii,5.1.3,Sub-national level,""
119441628,119430836,Ommatocepheus parvilamellatus,2.3,Habitat & natural process restoration,""
119441628,119430836,Ommatocepheus parvilamellatus,2.2,Invasive/problematic species control,""
119441628,119430836,Ommatocepheus parvilamellatus,2.1,Site/area management,""
119441628,119430836,Ommatocepheus parvilamellatus,5.1.3,Sub-national level,""
119441633,119432541,Pilocepheus azoricus,2.2,Invasive/problematic species control,""
119441633,119432541,Pilocepheus azoricus,2.1,Site/area management,""
119441633,119432541,Pilocepheus azoricus,5.1.3,Sub-national level,""
119441638,119433087,Melanozetes azoricus,2.2,Invasive/problematic species control,""
119441638,119433087,Melanozetes azoricus,2.1,Site/area management,""
119441638,119433087,Melanozetes azoricus,5.1.3,Sub-national level,""
119441643,119433471,Damaeus pomboi,2.2,Invasive/problematic species control,""
119441643,119433471,Damaeus pomboi,2.1,Site/area management,""
119441643,119433471,Damaeus pomboi,5.1.3,Sub-national level,""
119441653,119434186,Galumna azoreana,2.2,Invasive/problematic species control,""
119441653,119434186,Galumna azoreana,2.1,Site/area management,""
119441653,119434186,Galumna azoreana,5.1.3,Sub-national level,""
119441658,119434316,Hermanniella incondita,2.2,Invasive/problematic species control,""
119441658,119434316,Hermanniella incondita,2.1,Site/area management,""
119441658,119434316,Hermanniella incondita,5.1.3,Sub-national level,""
119441673,119441163,Humerobates pomboi,2.2,Invasive/problematic species control,""
119441673,119441163,Humerobates pomboi,2.1,Site/area management,""
119441673,119441163,Humerobates pomboi,5.1.3,Sub-national level,""
119441678,119441225,Liacarus angustatus,2.2,Invasive/problematic species control,""
119441678,119441225,Liacarus angustatus,2.1,Site/area management,""
119441678,119441225,Liacarus angustatus,5.1.3,Sub-national level,""
119441688,119441282,Hoplophthiracarus maritimus,2.2,Invasive/problematic species control,""
119441688,119441282,Hoplophthiracarus maritimus,2.1,Site/area management,""
119441688,119441282,Hoplophthiracarus maritimus,5.1.3,Sub-national level,""
119441693,119441503,Phthiracarus atlanticus,2.2,Invasive/problematic species control,""
119441693,119441503,Phthiracarus atlanticus,2.1,Site/area management,""
119441693,119441503,Phthiracarus atlanticus,5.1.3,Sub-national level,""
119441698,119441515,Phthiracarus falciformis,2.2,Invasive/problematic species control,""
119441698,119441515,Phthiracarus falciformis,2.1,Site/area management,""
119441698,119441515,Phthiracarus falciformis,1.1,Site/area protection,""
119441698,119441515,Phthiracarus falciformis,5.1.3,Sub-national level,""
119441703,119441524,Steganacarus insulanus,2.3,Habitat & natural process restoration,""
119441703,119441524,Steganacarus insulanus,2.2,Invasive/problematic species control,""
